eventId,topicId,times
220754934,360491,4
220754934,6490,1
220754934,17703,2
83325272,1475,1
dxnqnfyrqbxb,17703,1
dxnqnfyrqbxb,1097452,1
dxnqnfyrqbxb,10553,4
bmxsqypmbkb,121802,6
bmxsqypmbkb,21750,1
bmxsqypmbkb,17703,1
44891552,106382,4
15270212,78565,7
pkshsyplbxb,23718,2
pkshsyplbxb,455,2
194308602,179941,4
194308602,29661,3
102010192,189,1
102010192,17703,2
102010192,1097452,2
102010192,15227,1
102010192,77842,1
tskbflyvgbjb,187,1
dcsdmlyvlbpc,17703,3
dcsdmlyvlbpc,188,3
mrmpdlythbkb,39012,1
182841742,1097452,1
182841742,939612,5
pwndqypmbbc,189,1
pwndqypmbbc,17703,4
pwndqypmbbc,15227,2
156066452,17703,1
156066452,189,1
156066452,1097452,2
156066452,82132,7
156066452,637872,1
bmxsqypnbhb,121802,3
bmxsqypnbhb,17703,1
110173882,23123,1
110173882,1589,1
110173882,106382,1
110173882,97776,1
110173882,1568,1
9705043,189,1
166098242,1454542,3
224042161,10834,1
224042161,17703,1
13412715,10358,1
13412715,1475,1
223938048,17703,3
223938048,87614,2
225215715,1238,2
225215715,10834,2
225215715,15038,2
225215715,17703,1
225215715,57424,1
13725988,17703,1
13725988,25375,2
207318482,189,1
207318482,1040,1
207318482,17703,2
207318482,15227,1
182839022,106382,2
182839022,134115,1
191587722,179941,1
91053092,17936,3
218965219,188,1
218965219,39012,1
160699662,121802,3
160699662,17703,3
wskbflyvpbdb,187,1
wskbflyvpbdb,17703,2
66746962,17703,1
174115202,121802,3
174115202,17703,3
13380163,17703,1
221363070,189,1
221363070,17703,1
221363070,339691,5
218940813,10834,1
218940813,17703,1
222398845,179941,1
219274862,1506522,1
219274862,1505112,1
219274862,189,5
219274862,17703,1
219274862,1097452,1
222068468,82132,1
kvjhglyvjbkb,20126,1
kvjhglyvjbkb,1097452,1
kvjhglyvjbkb,502772,1
wbcqhlyvmbfc,10579,1
wbcqhlyvmbfc,139517,2
xqmpqyqgbhb,455,6
xqmpqyqgbhb,17703,3
pkshsypkbcc,15038,1
pkshsypkbcc,10834,2
pkshsypkbcc,455,1
pkshsypkbcc,17703,5
pkshsypkbcc,10581,3
21702821,17703,3
21702821,29661,7
21702821,189,4
21702821,1097452,2
21702821,6490,1
mrmpdlytqbwb,39012,1
168229362,19724,1
168229362,139517,3
168229362,10581,1
wskbflythbjb,187,1
wskbflythbjb,17703,2
222764752,19373,1
222764752,10575,1
222764752,80749,1
222764752,16136,1
222764752,10834,1
222764752,7029,4
222764752,21750,1
222764752,6490,2
222764752,17703,2
222764752,88327,1
222764752,15242,1
36553862,121802,2
36553862,17703,2
nqhvpypgbxb,24120,2
nqhvpypgbxb,17703,1
nqhvpypgbxb,77842,10
53315582,126219,1
53315582,637872,4
107689542,405512,2
fdznqyqkbvb,20126,4
fdznqyqkbvb,21520,4
fdznqyqkbvb,189,1
fdznqyqkbvb,17703,2
11308412,16225,1
11308412,189,2
184121962,17936,7
82745852,17703,2
82745852,6490,1
82745852,189,7
82745852,17936,8
mrmpdlyvdbgb,39012,1
12174983,17703,3
12174983,22467,1
12174983,56729,1
fdznqyphbvb,20126,3
fdznqyphbvb,21520,2
fdznqyphbvb,189,1
fdznqyphbvb,17703,1
61069122,189,2
61069122,1475,1
61069122,17703,1
61069122,985422,1
61069122,78565,1
dcjldcyppbdb,1064,1
dcjldcyppbdb,121802,3
dcjldcyppbdb,17703,1
dcjldcyppbdb,10553,1
143618582,16225,1
143618582,17703,2
193934552,17703,2
193934552,56729,1
193934552,93380,1
10705649,17703,1
10705649,29661,5
10705649,189,3
28652941,1512,1
189327662,114656,1
106898042,121802,9
106898042,1097452,1
106898042,134115,1
106898042,39012,1
129199682,10358,5
129199682,179941,1
129199682,1475,2
129199682,17703,1
129199682,1097452,1
9579029,17703,1
9579029,10834,4
9579029,21520,6
13738875,189,2
13738875,1237512,1
mrmpdlytgbdb,39012,1
mrmpdlyvhbqb,39012,1
162779162,179941,2
56442592,18060,1
56442592,15227,1
56442592,1097452,1
56442592,18296,1
56442592,480642,2
56442592,88327,2
220555862,3007,1
220555862,17703,2
220555862,1700,1
220555862,871,1
dwjshcyqnbvb,189,5
dwjshcyqnbvb,58162,1
dwjshcyqnbvb,17936,1
dwjshcyqnbvb,18060,1
dwjshcyqnbvb,15227,5
dwjshcyqnbvb,17703,9
dwjshcyqnbvb,1737,1
dwjshcyqnbvb,480642,1
77826692,6490,1
77826692,10834,1
77826692,56729,1
77826692,57424,1
77826692,15038,2
77826692,17703,6
fdznqyrnbcc,20126,1
fdznqyrnbcc,21520,1
fdznqyrnbcc,17703,1
22422731,189,1
22422731,27921,5
22422731,71289,1
dtbmqdyrpbkb,23718,1
dtbmqdyrpbkb,455,10
dtbmqdyrpbkb,17703,3
221496256,1475,1
221496256,10579,1
221970885,827,1
221970885,189,1
221970885,1737,2
176751612,921432,3
176751612,10553,1
176751612,89,1
176751612,17703,1
176751612,18296,1
176751612,919492,3
19294791,17703,1
19294791,81917,4
44885902,88950,4
44885902,160268,1
44885902,19724,2
169165242,179941,1
tmtcglyvhbcb,6490,1
tmtcglyvhbcb,139517,1
91340582,1475,1
91340582,112355,3
91340582,17703,3
91340582,58162,2
90497632,827,1
90497632,189,1
90497632,455,1
225917822,17703,1
166688022,189,9
166688022,15580,1
166688022,1097452,2
166688022,15227,1
166688022,17703,1
166688022,2544,1
222537551,17703,2
222537551,1737,1
222537551,18296,1
172015412,1162662,2
172015412,134115,1
172015412,58162,2
172015412,15166,1
qskbckytfbwb,10358,4
qskbckytfbwb,36229,1
qskbckytfbwb,17703,1
17704221,1737,2
223254354,1064,1
223254354,121802,1
223254354,1505112,1
221843550,17703,1
221843550,1097452,1
221843550,17936,2
129626372,89386,4
129626372,17703,1
129626372,189,3
129626372,15227,1
129626372,939612,1
178750382,21750,1
178750382,1058992,3
211174502,189,1
211174502,1040,1
211174502,17703,4
226684083,6490,2
226684083,1500742,9
226684083,87614,5
226684083,21750,1
226684083,17703,2
226684083,20479,1
226684083,1453782,2
226684083,1504752,1
220121255,1512,1
220121255,189,3
220121255,7029,2
220121255,1097452,1
220121255,835,1
220121255,53518,1
220121255,17703,1
220121255,1237512,1
12391044,190,2
12391044,17703,2
12391044,811352,1
12391044,189,12
12391044,17936,1
16079171,6490,1
16079171,189,1
16079171,187,1
16079171,27921,6
16079171,17703,1
16079171,78565,1
16079171,2544,1
16079171,88327,1
12124707,16136,1
12124707,57424,1
12124707,490192,1
12124707,10575,3
12124706,190,1
12124706,1512,1
12124706,57424,1
12124706,189,6
13923495,189,3
13923495,29661,5
13923495,17703,2
13923495,6490,1
100216612,189,1
100216612,17703,4
100216612,15227,1
9880008,7029,1
9880008,827,1
9880008,114656,1
9880008,490192,1
9880008,17703,3
9880008,1506522,1
221025890,17703,1
221025890,480642,1
221025890,168154,1
nqhvpypkbxb,121802,4
nqhvpypkbxb,112355,2
nqhvpypkbxb,17703,2
nqhvpypkbxb,58162,2
nqhvpypkbxb,77842,5
13191396,189,1
13191396,18718,1
224712911,80749,1
224712911,1505112,1
224712911,1470102,1
224712911,17703,1
224712911,18296,1
224712911,480642,1
222588291,89062,1
222588291,17703,1
222588291,82132,1
213809112,16225,5
165933122,189,10
165933122,17936,1
165933122,85,1
165933122,1097452,2
165933122,15227,2
165933122,1470102,1
165933122,89062,1
165933122,17703,4
165933122,1040,1
221731802,17703,2
220431661,1162662,3
221102477,1505112,3
221102477,480642,1
221102477,56729,1
221102477,10575,1
183012092,20126,9
183012092,189,2
183012092,21520,9
227019824,827,1
197722172,27921,1
197722172,1097452,1
dcsdmlyvlbnb,17703,3
dcsdmlyvlbnb,188,3
23098341,15121,2
23098341,10043,1
23098341,637872,1
226346304,480642,1
11316270,189,9
11316270,56729,2
176659652,17703,1
176659652,56729,1
176659652,93380,1
41282572,17703,3
41282572,189,15
41282572,1097452,2
41282572,17936,1
11052166,455,6
11052166,17703,3
84525062,10842,1
182862582,16137,1
182862582,189,1
45214152,827,1
45214152,189,1
45214152,1737,2
177461212,1238,1
177461212,72187,1
177461212,16390,3
133329672,89386,3
133329672,78565,1
13470971,77379,9
13470971,17703,2
13470971,56729,1
13470971,58162,1
dtbmqdyrkbgb,10834,1
dtbmqdyrkbgb,455,8
dtbmqdyrkbgb,17703,3
223097352,10358,4
223097352,1475,2
223097352,17703,1
xxgrjlyvgbcc,17703,2
4785678,17703,1
206136042,84070,1
206136042,71289,1
206136042,10834,1
206136042,1505112,1
206136042,140943,7
206136042,56729,1
206136042,1097452,1
206136042,57424,1
206136042,17703,1
206136042,1737,1
53316242,126219,1
53316242,637872,4
225156511,1137362,1
225156511,17703,2
225156511,33167,1
222252046,17703,1
222252046,139517,1
14709664,10043,12
219005707,7029,1
219005707,17703,1
11470676,37339,5
11470676,17703,1
8498493,455,6
8498493,17703,3
183408462,1064,2
183408462,18424,1
183408462,17703,2
183408462,15227,1
183408462,10553,3
tmtcglyvdbsb,6490,1
tmtcglyvdbsb,139517,1
185856042,1064,6
185856042,10553,10
185856042,27921,5
185856042,637872,4
226370752,85,1
226370752,480642,1
226370752,10581,1
220783203,189,2
220783203,19373,2
220783203,21750,1
220783203,939612,1
220783203,1454542,1
220783203,1486092,1
108897692,10358,2
108897692,1475,1
225878453,6490,1
225878453,1040,5
15941354,37339,1
216127592,126219,1
72724902,6490,1
72724902,10834,1
72724902,17703,1
72724902,15038,1
72724902,10581,3
72724902,1506522,1
72724902,480642,1
72724902,15242,1
176004912,7029,1
176004912,17703,1
176004912,78565,2
176004912,1954,1
55354582,142180,5
55354582,1475,1
55354582,17703,2
222943839,17703,1
35052602,121802,2
35052602,17703,2
15667829,1040,1
15667829,827,1
15667829,189,1
15667829,56729,1
226497389,189,3
226497389,58162,3
226497389,33167,4
226497389,1162662,1
226497389,85,2
226497389,53798,1
226497389,18060,2
226497389,82132,1
226497389,121802,2
226497389,17703,9
226497389,502772,2
226497389,190,4
226497389,480642,10
226536316,360491,1
cdldnynhbhc,17703,2
cdldnynhbhc,1097452,1
cdldnynhbhc,134115,1
211926332,480642,3
211926332,1954,2
16701804,17703,1
16701804,189,2
16701804,1097452,2
182837682,190,2
182837682,189,1
182837682,17703,2
182837682,15227,1
182837682,17936,6
179839682,17703,2
179839682,1475,1
179839682,140943,7
179839682,18718,1
qfkkhdyqnbfb,121802,2
qfkkhdyqnbfb,17703,3
102322592,58162,1
wskbflyvnbhb,187,1
wskbflyvnbhb,17703,2
fdznqyqhbcc,20126,2
fdznqyqhbcc,21520,2
fdznqyqhbcc,17703,1
fdznqyqhbcc,121802,3
224710777,1137362,9
224710777,160268,1
224710777,24120,1
224710777,88327,2
224710777,1504752,1
76572982,6490,1
76572982,189,2
76572982,18296,2
mrmpdlyvkbkb,39012,1
14712206,10358,4
14712206,17703,3
14712206,18296,2
123032482,774822,2
123032482,56729,1
wbdfdlytgbvb,10579,1
wbdfdlytdbzb,17703,1
qvffxkytgbrb,85,1
qvffxkytgbrb,480642,2
222535235,189,6
222535235,85,1
222535235,18060,1
222535235,82132,1
222535235,1470102,1
222535235,17703,4
222535235,15227,3
53322412,160268,13
53322412,1137362,15
53322412,17703,1
53322412,33167,3
74867412,1040,3
74867412,121802,11
74867412,140943,1
74867412,57424,2
74867412,21750,1
74867412,17703,6
74867412,33167,1
74867412,1181552,1
74867412,10579,2
74867412,179941,3
4572794,17703,1
164311532,6490,1
164311532,626,2
164311532,89062,1
164311532,3737,1
164311532,82132,1
164311532,1470102,2
164311532,15998,1
164311532,17703,3
225805221,18296,1
131947152,7029,1
216098382,179941,3
216098382,1475,1
216098382,10579,1
216098382,10834,1
84414972,39012,1
84414972,23680,1
84414972,1505112,1
84414972,10581,1
84414972,19724,2
84414972,10579,1
220486859,17703,1
220486859,189,6
220486859,1097452,1
221449166,17703,1
221206682,1505112,2
tmtcglytjbcc,6490,1
tmtcglytjbcc,139517,1
224606434,121802,7
224606434,10834,1
224606434,1505112,1
224606434,17703,2
224606434,2544,1
224606434,480642,3
218819096,94589,1
224419546,88170,1
224419546,10043,1
224419546,17703,2
224419546,10842,1
224419546,56729,1
105321532,57424,1
15044083,77379,6
15044083,17703,2
224234566,10358,18
224234566,1097452,2
205168742,179941,1
93168182,121802,8
93168182,1040,1
93168182,17703,4
cdldnynjbmc,6490,2
cdldnynjbmc,17703,1
cdldnynjbmc,134115,2
32893512,10358,2
32893512,1475,1
32893512,17703,1
224752077,22467,1
146058592,71289,5
146058592,18060,7
146058592,79219,1
146058592,89062,1
146058592,33167,3
146058592,190,1
146058592,61680,1
146058592,480642,8
83984242,189,1
83984242,121802,7
83984242,281411,1
83984242,56729,1
83984242,17703,4
83984242,19724,1
83984242,1040,1
83984242,985422,4
13898663,89386,3
13898663,16225,3
13898663,26906,1
13898663,78565,8
13898663,10581,1
13898663,84070,1
221972969,7029,11
206136372,1505112,1
206136372,140943,20
206136372,56729,2
206136372,89062,1
206136372,57424,1
206136372,17703,1
206136372,1737,1
206136372,15166,1
qmlcpdyrcbgc,121802,2
qmlcpdyrcbgc,17703,3
105188742,84070,1
105188742,17703,2
167975732,16390,3
65180732,18718,1
65180732,88950,3
65180732,7029,6
65180732,114656,2
65180732,53518,5
65180732,1973,1
182049172,17703,1
182049172,88327,1
182049172,82132,1
69940292,6490,1
69940292,189,2
69940292,17703,1
69940292,134115,2
69940292,502772,1
69940292,19724,2
69940292,21123,1
191144422,1475,1
224948095,10579,3
224948095,1470102,1
224948095,17703,1
224948095,18296,10
224948095,148578,2
224948095,480642,2
93465652,85,1
93465652,480642,1
93465652,17703,1
93465652,18296,1
93465652,18060,1
133136912,10579,1
227034318,455,9
227034318,17703,5
tmtcglytpblb,6490,1
tmtcglytpblb,139517,1
221366028,189,1
221366028,71289,1
124779752,85,1
124779752,480642,1
124779752,17703,1
222398828,179941,2
220356229,58162,2
220356229,160268,1
220356229,480642,6
220356229,1097452,1
220356229,490192,1
220356229,18060,1
220356229,89062,1
220356229,1737,1
220356229,85,1
220356229,360491,5
220356229,10579,2
220356229,77842,11
196855972,189,8
196855972,85,1
196855972,1097452,2
196855972,15227,1
196855972,1470102,1
196855972,17703,3
196855972,82132,1
184097252,106382,7
223649678,1454542,1
223526301,10579,1
223526301,17703,3
223526301,89062,1
214776262,1484812,1
214776262,1489372,1
214776262,85,1
214776262,1097452,1
214776262,1470102,1
214776262,17703,1
214776262,615662,1
214776262,10579,1
219643948,10043,5
dxnqnfyrpbjb,17703,1
dxnqnfyrpbjb,1097452,1
dxnqnfyrpbjb,10553,4
16516577,1512,1
16516577,189,1
16516577,40788,4
16516577,53518,1
16516577,1237512,1
182838272,10043,8
10100072,455,6
10100072,17703,3
226395940,10575,1
188221262,1512,1
188221262,189,5
44556452,17703,2
44556452,480642,4
44556452,10575,1
7023139,455,6
7023139,17703,3
166649482,17703,2
166649482,789,4
12110732,57424,1
12110732,189,2
164098642,1454542,2
164098642,6490,3
164098642,24120,1
208776902,140943,1
208776902,1040,1
208776902,189,1
208776902,29661,1
44557852,17703,1
221208329,1454542,1
221208329,1504752,1
221208329,188,2
195647202,6490,1
195647202,480642,2
qnnlwhysmbgc,39012,2
220346136,10043,1
220346136,480642,1
220346136,88327,1
220346136,18296,1
220346136,39012,1
5738421,455,7
5738421,17703,4
219960188,61682,2
219960188,1500742,1
219960188,10834,1
219960188,17703,1
219960188,190,8
219960188,360491,1
219960188,77842,1
qmlcpdyqpbcb,121802,2
qmlcpdyqpbcb,17703,3
dwjshcyqpbbc,189,1
dwjshcyqpbbc,17703,4
dwjshcyqpbbc,15227,1
225554140,134115,1
13726351,57424,1
13726351,88327,1
13726351,490192,1
fsddnynnbkb,455,6
fsddnynnbkb,17703,3
87505792,160268,2
87505792,188,1
49243872,189,2
49243872,502772,2
48901532,189,2
48901532,17936,1
48901532,15227,1
48901532,17703,1
48901532,78565,1
48901532,19724,1
48901532,10579,1
193878982,58162,3
193878982,1162662,2
193878982,140943,1
193878982,106382,1
193878982,40788,2
193878982,61679,1
193878982,89062,1
193878982,57424,1
193878982,15166,1
193878982,33167,1
193878982,19724,1
15233953,10043,12
15233953,17703,1
222350985,17703,1
222350985,1097452,1
105876622,7029,1
83816322,20126,1
192780282,18296,2
tmtcglyvhbmc,6490,1
tmtcglyvhbmc,139517,1
222071977,84069,1
222071977,480642,1
222071977,17703,1
222071977,33167,1
226167499,10834,1
226167499,17703,1
226167499,56729,1
181258592,160268,1
181258592,480642,1
181258592,89,1
181258592,17703,1
181258592,19724,1
181258592,10579,1
dxnqnfyrlbcc,17703,1
dxnqnfyrlbcc,1097452,1
dxnqnfyrlbcc,10553,4
222090845,85,2
119372312,17703,2
119372312,189,3
119372312,1097452,2
119372312,15227,1
dfsnlhyscbmc,17703,1
dfsnlhyscbmc,1097452,1
dfsnlhyscbmc,10553,4
15234181,10043,12
192445532,21123,1
192445532,502772,3
11965257,189,2
11965257,1040,1
225487636,89062,1
225487636,58162,1
8577084,189,1
8577084,17703,1
8577084,18060,1
8577084,21717,1
xqmpqyqcbhb,23718,1
xqmpqyqcbhb,455,6
xqmpqyqcbhb,17703,4
214923022,2544,1
214923022,89386,1
214923022,1475,1
214923022,189,10
214923022,80749,2
33655872,480642,1
33655872,17703,5
88197692,19373,1
88197692,10358,14
88197692,10834,1
88197692,7029,1
88197692,17703,2
88197692,18296,1
141751272,121802,3
141751272,17703,3
12125586,1040,3
12125586,17703,4
43420132,10043,2
37791462,23124,1
37791462,827,1
37791462,17703,2
37791462,88327,1
198423542,7029,2
198423542,1486092,1
198423542,1478372,3
220482835,17703,1
54637382,10358,3
225101156,17703,1
225101156,1954,1
9880063,827,1
9880063,189,1
226026848,1454542,1
226026848,17703,2
226026848,1486432,1
226026848,1500742,13
222711182,3007,1
222711182,1700,1
224459328,10834,1
224459328,17703,1
220093492,17703,1
187066772,89386,1
187066772,78565,1
13898877,1237512,1
13898877,189,1
13898877,17703,1
221972753,7029,11
109215082,85,1
109215082,1475,1
109215082,480642,3
109215082,15227,1
dmrxpkytfbwb,1040,2
dmrxpkytfbwb,1097452,1
dmrxpkytfbwb,80749,1
tskbflytmbdb,187,1
57874842,160268,8
57874842,827,1
57874842,114656,3
57874842,78565,1
57874842,88327,1
dmrxpkytcbbc,1040,2
dmrxpkytcbbc,1097452,1
225010498,179941,3
142328452,29661,4
142328452,17703,1
qdcfrkysnbkb,39012,2
11316254,37339,5
16662623,189,3
16662623,57424,5
16662623,140943,15
16662623,1475,1
172355482,19724,2
172355482,106382,2
151946922,17703,1
168386712,17703,3
168386712,10581,1
135505392,15038,3
135505392,480642,2
135505392,18060,2
135505392,17703,1
220065248,1064,3
220065248,121802,1
220065248,7029,1
220065248,480642,1
220065248,22467,1
53315682,2544,1
53315682,480642,7
53315682,18060,1
mrmpdlyvdbxb,39012,1
fdznqyrgbtb,20126,5
fdznqyrgbtb,6490,1
fdznqyrgbtb,189,1
fdznqyrgbtb,21520,2
fdznqyrgbtb,17703,1
fdznqyrgbtb,1040,1
224825698,89062,1
224825698,57424,1
224825698,1097452,1
224825698,10575,1
125214682,162018,4
125214682,15227,1
221819267,1504699,1
221819267,17703,1
qrztxkytcbfb,139517,2
14252959,827,1
14252959,189,1
14252959,1737,3
rqjsdlytdbcc,6490,1
rqjsdlytdbcc,139517,1
171429702,10579,1
171429702,189,1
171429702,17703,1
171429702,89062,2
125204872,17936,2
125204872,106382,1
125204872,7029,2
125204872,27921,2
